animal,decline,migratory,American,AfroPal,Asian,Artificial,Coastal,Forest,Grassland,Savanna,Shrubland,Wetlands,Hemisphere,EOO
Otus_magicus,0,0,0,0,1,1,0,1,0,0,0,0,2,2200
Otus_manadensis,0,0,0,0,1,0,0,1,0,0,0,0,2,480000
Otus_mantananensis,1,0,0,0,1,1,0,1,0,0,0,0,2,283000
Otus_mayottensis,0,0,0,1,0,1,0,1,0,0,1,0,2,600
Otus_megalotis,1,0,0,0,1,0,0,1,0,0,0,0,2,264000
Otus_manadensis,1,0,0,0,1,1,0,1,0,0,0,0,2,480000
Otus_mentawi,1,0,0,0,1,0,0,1,0,0,0,0,2,14100
Otus_mindorensis,1,0,0,0,1,0,0,1,0,0,0,0,2,2300
Otus_mirus,1,0,0,0,1,0,0,1,0,0,0,0,2,17700
Otus_moheliensis,1,0,0,1,0,0,0,1,0,0,0,0,2,250
Otus_megalotis,1,0,0,0,1,0,0,1,0,0,0,0,2,264000
Otus_senegalensis,0,0,0,1,0,1,0,0,0,0,0,0,3,17
Otus_pauliani,1,0,0,1,0,0,0,1,0,0,1,0,2,220
Otus_pembaensis,1,0,0,1,0,1,0,1,0,0,0,0,2,1700
Otus_rufescens,1,0,0,0,1,0,0,1,0,0,0,0,2,2800000
Otus_rutilus,0,0,0,1,0,1,0,1,0,0,1,0,2,689000
Otus_sagittatus,1,0,0,0,1,0,0,1,0,0,0,0,2,352000
Otus_semitorques,0,0,0,0,1,1,0,1,0,0,0,0,3,6270000
Otus_senegalensis,0,0,0,1,0,1,0,1,0,1,1,0,2,17
Otus_siaoensis,0,0,0,0,1,0,0,1,0,0,0,0,2,160
Otus_silvicola,0,0,0,0,1,1,0,1,0,0,0,0,2,64300
Otus_spilocephalus,0,0,0,0,1,0,0,1,0,0,0,0,3,12500000
Otus_manadensis,0,0,0,0,1,1,0,1,0,0,0,1,2,480000
Otus_sunia,0,1,0,0,1,1,0,1,0,0,1,0,3,22200000
Otus_magicus,0,0,0,0,1,1,0,1,0,0,0,0,2,2200
Otus_thilohoffmanni,1,0,0,0,1,0,0,1,0,0,0,0,2,1500
Otus_umbra,0,0,0,0,1,1,0,1,0,0,0,0,2,2400
Oxylabes_madagascariensis,1,0,0,1,0,0,0,1,0,0,0,0,2,266000
Oxypogon_guerinii,1,0,1,0,0,0,0,0,1,0,0,0,2,2800
Oxypogon_guerinii,1,0,1,0,0,0,0,0,1,0,0,0,2,2800
Oxypogon_guerinii,1,0,1,0,0,0,0,0,1,0,0,0,2,2800
Oxypogon_guerinii,0,0,1,0,0,0,0,0,1,0,0,0,2,2800
Oxyura_australis,0,0,0,0,1,0,0,0,0,0,0,1,2,4450000
Oxyura_jamaicensis,1,1,1,0,0,0,1,0,0,0,0,1,2,7480000
Oxyura_jamaicensis,1,1,1,0,1,0,1,0,0,0,0,1,3,7480000
Oxyura_leucocephala,1,1,0,1,1,1,0,0,0,0,0,1,3,17600000
Oxyura_maccoa,1,0,0,1,0,1,0,0,0,0,0,1,2,8330000
Oxyura_vittata,0,1,1,0,0,0,0,0,0,0,0,1,2,3010000
Pachycare_flavogriseum,0,0,0,0,1,1,0,1,0,0,0,0,2,690000
Pachycephala_albiventris,1,0,0,0,1,0,0,1,0,0,0,0,2,233000
Pachycephala_arctitorquis,0,0,0,0,1,1,0,1,0,0,0,0,2,93200
Pachycephala_aurea,0,0,0,0,1,1,0,0,0,0,1,1,2,298000
Pachycephala_caledonica,0,0,0,0,1,1,0,1,0,0,0,0,2,22600
Pachycephala_grisola,0,0,0,0,1,0,0,1,0,0,0,0,2,7600000
Pachycephala_pectoralis,1,0,0,0,1,1,0,1,0,1,1,0,2,990
Pachycephala_pectoralis,0,0,0,0,1,1,0,1,0,1,1,0,2,990
Pachycephala_simplex,0,0,0,0,1,1,0,1,0,0,0,0,2,2600000
Pachycephala_griseonota,0,0,0,0,1,1,0,1,0,0,1,0,2,503000
Pachycephala_homeyeri,0,0,0,0,1,0,0,1,0,0,0,0,2,653000
Pachycephala_hyperythra,0,0,0,0,1,0,0,1,0,0,0,0,2,785000
Pachycephala_hypoxantha,1,0,0,0,1,0,0,1,0,0,0,0,2,552000
Pachycephala_implicata,0,0,0,0,1,0,0,1,0,0,0,0,2,930
Pachycephala_inornata,1,0,0,0,1,0,0,1,0,1,1,0,2,2820000
Pachycephala_lanioides,0,0,0,0,1,0,0,1,0,0,0,0,2,2010000
Pachycephala_leucogastra,0,0,0,0,1,1,0,1,0,1,0,0,2,321000
Pachycephala_lorentzi,0,0,0,0,1,0,0,1,0,0,1,0,2,72400
Pachycephala_melanura,0,0,0,0,1,1,1,1,0,0,1,0,2,6190000
Pachycephala_pectoralis,0,0,0,0,1,1,0,1,0,1,1,0,2,990
Pachycephala_meyeri,0,0,0,0,1,0,0,1,0,0,1,0,2,17700
Pachycephala_modesta,0,0,0,0,1,0,0,1,1,0,0,0,2,221000
Pachycephala_monacha,0,0,0,0,1,1,0,1,0,0,0,0,2,799000
Pachycephala_nudigula,1,0,0,0,1,0,0,1,0,0,0,0,2,61600
Pachycephala_olivacea,1,0,0,0,1,0,0,1,0,0,1,0,2,910000
Pachycephala_pectoralis,0,0,0,0,1,1,0,1,0,1,1,0,2,990
Pachycephala_orpheus,0,0,0,0,1,1,0,1,0,0,1,0,2,48600
Pachycephala_pectoralis,0,0,0,0,1,1,0,1,0,1,1,0,2,990
Pachycephala_pectoralis,0,0,0,0,1,1,0,1,0,1,1,0,2,990
Pachycephala_phaionota,0,0,0,0,1,1,0,1,0,0,1,0,2,453000
Pachycephala_philippinensis,1,0,0,0,1,0,0,1,0,0,0,0,2,661000
Pachycephala_implicata,0,0,0,0,1,0,0,1,0,0,0,0,2,930
Pachycephala_rufiventris,1,1,0,0,1,1,0,1,0,1,1,0,2,11800000
Pachycephala_rufogularis,1,0,0,0,1,0,0,0,0,0,1,0,2,152000
Pachycephala_schlegelii,0,0,0,0,1,0,0,1,0,0,0,0,2,744000
Pachycephala_simplex,0,0,0,0,1,1,0,1,0,0,0,0,2,2600000
Pachycephala_soror,0,0,0,0,1,1,0,1,0,0,0,0,2,809000
Pachycephala_sulfuriventer,1,0,0,0,1,0,0,1,0,0,0,0,2,267000
Colluricincla_umbrina,1,0,0,0,1,0,0,1,0,0,0,0,2,2300
Pachycephala_pectoralis,0,0,0,0,1,1,0,1,0,1,1,0,2,990
Pachycephalopsis_hattamensis,0,0,0,0,1,0,0,1,0,0,0,0,2,271000
Pachycephalopsis_poliosoma,0,0,0,0,1,0,0,1,0,0,0,0,2,548000
Pachycoccyx_audeberti,1,0,0,1,0,0,0,1,0,1,0,0,2,15500000
Pachyramphus_aglaiae,0,1,1,0,0,1,0,1,0,0,1,1,3,3180000
Pachyramphus_albogriseus,1,0,1,0,0,0,0,1,0,0,0,0,2,3730000
Pachyramphus_castaneus,0,0,1,0,0,1,0,1,0,0,0,1,2,11500000
Pachyramphus_cinnamomeus,0,0,1,0,0,1,0,1,0,0,0,1,2,3310000
Pachyramphus_viridis,0,0,1,0,0,1,0,1,0,0,1,0,2,847000
Pachyramphus_homochrous,0,0,1,0,0,1,0,1,0,0,1,0,2,1070000
Pachyramphus_major,0,0,1,0,0,1,0,1,0,0,0,0,3,1260000
Pachyramphus_marginatus,1,0,1,0,0,0,0,1,0,0,0,0,2,1.10E+07
Pachyramphus_minor,1,0,1,0,0,0,0,1,0,0,0,0,2,7380000
Pachyramphus_niger,0,0,1,0,0,1,0,1,0,0,0,0,2,13500
Pachyramphus_polychopterus,0,1,1,0,0,1,0,1,0,0,0,1,2,18200000
Pachyramphus_rufus,0,0,1,0,0,1,0,1,0,0,1,1,2,6440000
Pachyramphus_spodiurus,1,0,1,0,0,1,0,1,0,0,1,0,2,152000
Pachyramphus_surinamus,0,0,1,0,0,1,0,1,0,1,0,0,2,1550000
Pachyramphus_major,0,0,1,0,0,1,0,1,0,0,0,0,3,1260000
Pachyramphus_validus,1,1,1,0,0,0,0,1,0,0,0,0,2,9800000
Pachyramphus_versicolor,0,0,1,0,0,1,0,1,0,0,0,0,2,3810000
Pachyramphus_viridis,0,0,1,0,0,1,0,1,0,0,1,0,2,847000
Pachyramphus_xanthogenys,0,0,1,0,0,1,0,1,0,0,1,0,2,998000
Hylophilus_aurantiifrons,0,0,1,0,0,1,0,1,0,0,1,0,2,1070000
Hylophilus_decurtatus,0,0,1,0,0,1,0,1,0,0,0,0,2,3580000
Hylophilus_hypoxanthus,1,0,1,0,0,0,0,1,0,0,0,0,2,4980000
Hylophilus_muscicapinus,1,0,1,0,0,0,0,1,0,0,0,0,2,4370000
Hylophilus_semibrunneus,0,0,1,0,0,1,0,1,0,0,0,0,2,244000
Ortygospiza_locustella,0,0,0,1,0,0,0,1,1,0,0,1,2,7400000
Pandion_haliaetus,0,1,1,1,1,1,1,1,0,0,0,1,3,1.00E+08
Panyptila_cayennensis,1,0,1,0,0,1,0,1,0,0,0,0,2,15900000
Panyptila_sanctihieronymi,0,0,1,0,0,1,0,1,0,0,1,0,2,672000
Buteo_leucorrhous,1,0,1,0,0,0,0,1,1,0,0,0,2,10600000
Parabuteo_unicinctus,1,0,1,0,0,0,0,1,1,0,1,0,3,34100000
Claravis_godefrida,1,0,1,0,0,0,0,1,0,0,0,0,2,644000
Claravis_mondetoura,1,0,1,0,0,0,0,1,0,0,1,0,2,6870000
Paradigalla_brevicauda,0,0,0,0,1,1,0,1,0,0,0,0,2,193000
Paradigalla_carunculata,1,0,0,0,1,0,0,1,0,0,0,0,2,3900
Paradisaea_apoda,1,0,0,0,1,0,0,1,0,0,0,0,2,307000
Paradisaea_decora,1,0,0,0,1,0,0,1,0,0,0,0,2,3500
Paradisaea_guilielmi,1,0,0,0,1,0,0,1,0,0,0,0,2,16500
Paradisaea_minor,1,0,0,0,1,1,0,1,0,0,0,0,2,547000
Paradisaea_raggiana,1,0,0,0,1,1,0,1,0,0,0,0,2,425000
Paradisaea_rubra,1,0,0,0,1,0,0,1,0,0,0,0,2,9400
Paradisaea_rudolphi,1,0,0,0,1,1,0,1,0,0,0,0,2,78400
Paradoxornis_flavirostris,1,0,0,0,1,0,0,0,1,0,0,1,2,70000
Paradoxornis_heudei,1,0,0,0,1,0,0,0,0,0,0,1,3,2710000
Parus_amabilis,1,0,0,0,1,1,0,1,0,0,0,1,2,49900
Parus_elegans,0,0,0,0,1,1,0,1,0,0,0,0,2,844000
Parus_venustulus,1,0,0,0,1,1,0,1,0,0,0,0,3,2330000
Pardalotus_punctatus,1,0,0,0,1,1,0,1,0,1,1,0,2,6910000
Pardalotus_quadragintus,1,0,0,0,1,0,0,1,0,0,0,0,2,17100
Pardalotus_rubricatus,0,0,0,0,1,0,0,0,0,1,1,1,2,6510000
Pardalotus_striatus,1,1,0,0,1,1,0,1,0,1,1,1,2,9930000
Pardirallus_sanguinolentus,0,1,1,0,0,0,0,0,0,0,0,1,2,11800000
Parkerthraustes_humeralis,1,0,1,0,0,0,0,1,0,0,0,0,2,4470000
Seiurus_motacilla,0,1,1,0,0,0,0,1,0,0,1,1,3,3520000
Seiurus_noveboracensis,0,1,1,0,1,1,0,1,0,0,1,1,3,15500000
Parmoptila_jamesoni,0,0,0,1,0,1,0,1,0,0,0,1,2,1020000
Parmoptila_rubrifrons,1,0,0,1,0,0,0,1,0,0,0,1,2,485000
Parmoptila_woodhousei,0,0,0,1,0,0,0,1,0,0,0,0,2,3320000
Paroaria_baeri,0,0,1,0,0,0,0,1,0,0,1,0,2,227000
Paroaria_capitata,0,0,1,0,0,1,0,0,0,0,1,1,2,2780000
Paroaria_coronata,0,0,1,0,0,1,0,0,0,0,1,0,2,3410000
Paroaria_dominicana,0,0,1,0,0,0,0,1,0,0,1,0,2,1340000
Paroaria_gularis,0,0,1,0,0,0,0,1,1,1,1,0,2,6770000
Paroaria_gularis,0,0,1,0,0,0,0,1,0,1,0,0,2,6770000
Parophasma_galinieri,1,0,0,1,0,1,0,1,0,0,1,0,2,445000
Parotia_carolae,0,0,0,0,1,0,0,1,0,0,0,0,2,820
Parotia_carolae,0,0,0,0,1,1,0,1,0,0,0,0,2,820
Parotia_lawesii,0,0,0,0,1,1,0,1,0,0,0,0,2,161000
Parotia_sefilata,0,0,0,0,1,0,0,1,0,0,0,0,2,27500
Parotia_wahnesi,0,0,0,0,1,1,0,1,0,0,0,0,2,23900
Parus_major,0,0,0,1,1,1,0,1,1,0,1,0,3,89800000
Parus_monticolus,0,0,0,0,1,1,0,1,0,0,1,0,3,7470000
Passer_ammodendri,0,0,0,0,1,0,0,0,0,0,1,0,1,4120000
Passer_castanopterus,0,0,0,1,0,1,0,0,1,0,1,0,2,1360000
Passer_rutilans,0,0,0,0,1,1,0,1,0,0,1,0,3,12400000
Passer_cordofanicus,0,0,0,1,0,1,0,0,1,1,1,0,2,202000
Passer_diffusus,0,0,0,1,0,1,0,0,1,1,1,0,2,6750000
Passer_domesticus,1,0,0,1,1,1,0,1,1,0,1,1,3,68500000
Passer_eminibey,0,0,0,1,0,1,0,0,1,1,1,0,2,3620000
Passer_euchlorus,0,0,0,1,0,1,0,0,0,1,1,0,2,620000
Passer_flaveolus,0,0,0,0,1,1,1,1,0,0,1,0,2,2160000
Passer_gongonensis,0,0,0,1,0,0,0,0,1,1,1,0,2,1400000
Passer_griseus,0,0,0,1,0,1,0,1,1,1,1,0,3,18800000
Passer_hispaniolensis,1,1,0,1,1,1,0,1,1,0,1,0,3,16600000
Passer_domesticus,1,0,0,1,0,1,0,1,1,0,1,1,1,68500000
Passer_luteus,0,0,0,1,0,1,0,0,1,1,1,0,3,6720000
Passer_melanurus,0,0,0,1,0,1,0,0,1,1,1,0,2,3170000
Passer_moabiticus,1,1,0,1,1,0,0,0,0,0,1,1,3,1710000
Passer_montanus,1,0,0,1,1,1,0,1,0,0,1,0,3,98800000
Passer_motitensis,0,0,0,1,0,0,0,0,1,1,1,0,2,2340000
Passer_pyrrhonotus,0,0,0,0,1,0,0,0,1,1,1,1,3,1220000
Passer_rufocinctus,0,0,0,1,0,1,0,0,1,1,1,0,2,107000
Passer_shelleyi,0,0,0,1,0,1,0,0,1,1,1,0,2,778000
Passer_simplex,1,0,0,1,0,0,0,0,1,0,1,0,3,7120000
Passer_suahelicus,0,0,0,1,0,0,0,0,0,1,1,0,2,649000
Passer_swainsonii,0,0,0,1,0,1,0,0,1,1,1,0,2,1550000
Passer_simplex,1,0,0,0,1,0,0,0,0,0,1,0,1,7120000
Ammodramus_bairdii,0,1,1,0,0,1,0,0,1,0,0,0,1,873000
Ammodramus_henslowii,0,1,1,0,0,1,0,0,1,0,0,1,3,2.00E+06
Spizella_arborea,1,1,1,1,1,1,0,0,1,0,1,1,1,8260000
Passerella_iliaca,0,1,1,0,1,0,0,1,0,0,1,0,1,10300000
Passerella_iliaca,0,1,1,0,0,0,0,1,0,0,1,0,1,10300000
Passerella_iliaca,0,1,1,0,0,0,0,1,0,0,1,0,1,10300000
Passerella_iliaca,0,1,1,0,1,0,0,1,0,0,1,0,1,10300000
Passerina_amoena,0,1,1,0,0,0,0,1,0,0,1,0,3,3800000
Passerina_caerulea,0,1,1,0,0,1,0,1,0,0,1,0,3,13600000
Passerina_ciris,0,1,1,0,0,1,0,0,0,0,1,0,3,3010000
Passerina_cyanea,1,1,1,0,0,0,0,1,0,0,1,0,3,8870000
Passerina_leclancherii,0,0,1,0,0,0,0,1,0,0,1,0,2,276000
Passerina_rositae,0,0,1,0,0,0,0,1,0,0,0,0,2,7600
Passerina_versicolor,0,1,1,0,0,0,0,0,0,0,1,0,3,2360000
Patagioenas_fasciata,1,1,1,0,0,1,0,1,0,0,0,0,2,7310000
Patagioenas_maculosa,0,1,1,0,0,1,0,1,1,1,1,0,2,792000
Patagioenas_araucana,0,0,1,0,0,1,0,1,0,0,0,0,2,496000
Patagioenas_caribaea,1,1,1,0,0,0,0,1,0,0,0,0,2,9100
Patagioenas_cayennensis,0,1,1,0,0,1,0,1,0,1,1,0,2,18700000
Patagioenas_corensis,0,1,1,0,0,1,0,1,0,0,1,0,2,344000
Patagioenas_fasciata,1,1,1,0,0,1,0,1,0,1,0,0,3,7310000
Patagioenas_flavirostris,1,1,1,0,0,0,0,1,0,0,0,0,3,2950000
Patagioenas_goodsoni,1,0,1,0,0,0,0,1,0,0,0,0,2,162000
Patagioenas_inornata,1,0,1,0,0,1,0,1,0,0,1,0,2,645000
Patagioenas_leucocephala,1,0,1,0,0,0,0,1,0,0,0,0,3,3470000
Patagioenas_maculosa,0,1,1,0,0,1,0,1,1,1,1,0,2,792000
Patagioenas_nigrirostris,1,0,1,0,0,0,0,1,0,0,0,0,2,1160000
Patagioenas_oenops,1,1,1,0,0,1,0,1,0,0,0,0,2,22300
Patagioenas_picazuro,0,1,1,0,0,1,0,1,1,1,1,0,2,7020000
Patagioenas_plumbea,1,1,1,0,0,0,0,1,0,0,0,0,2,12700000
Patagioenas_speciosa,1,0,1,0,0,0,0,1,0,1,0,0,2,16900000
Patagioenas_squamosa,1,0,1,0,0,1,0,1,0,0,0,0,2,1730000
Patagioenas_subvinacea,1,1,1,0,0,0,0,1,0,0,0,0,2,9170000
Patagona_gigas,0,1,1,0,0,1,0,1,1,0,1,0,2,3690000
Pauxi_unicornis,1,0,1,0,0,0,0,1,0,0,0,0,2,620
Pauxi_pauxi,1,0,1,0,0,0,0,1,0,0,0,0,2,249000
Pauxi_unicornis,1,0,1,0,0,0,0,1,0,0,0,0,2,620
Pavo_cristatus,0,0,0,0,1,1,0,1,0,0,1,0,3,4380000
Pavo_muticus,1,0,0,0,1,1,0,1,1,1,1,0,3,4590000
Pedionomus_torquatus,1,0,0,0,1,1,0,0,1,0,0,0,2,526000
Pelargopsis_amauroptera,1,0,0,0,1,0,0,1,0,0,0,0,2,992000
Pelargopsis_capensis,1,0,0,0,1,1,0,1,0,0,0,1,3,16800000
Pelargopsis_melanorhyncha,1,0,0,0,1,1,0,1,0,0,1,1,2,545000
Pelecanus_conspicillatus,0,1,0,0,1,1,1,0,0,0,0,1,2,10600000
Pelecanus_crispus,1,1,0,1,1,0,1,0,0,0,0,1,3,12600000
Pelecanus_erythrorhynchos,0,1,1,0,0,0,1,0,0,0,0,1,3,6700000
Pelecanus_philippensis,1,1,0,0,1,1,1,1,0,0,0,1,2,8850000
Pelecanus_rufescens,0,0,0,1,0,1,1,1,1,0,0,1,3,27700000
Francolinus_albogularis,0,0,0,1,0,0,0,0,0,1,0,0,2,6080000
Francolinus_coqui,0,0,0,1,0,1,0,1,1,1,0,0,2,15500000
Francolinus_lathami,1,0,0,1,0,0,0,1,0,0,0,0,2,5250000
Francolinus_schlegelii,0,0,0,1,0,0,0,0,0,1,0,0,2,633000
Pellorneum_albiventre,0,0,0,0,1,0,0,1,1,0,1,0,3,1810000
Pellorneum_capistratum,1,0,0,0,1,1,0,1,0,0,1,1,2,177000
Pellorneum_fuscocapillus,0,0,0,0,1,1,0,1,0,0,1,0,2,57300
Pellorneum_capistratum,1,0,0,0,1,1,0,1,0,0,1,1,2,177000
Pellorneum_palustre,1,0,0,0,1,0,0,0,1,1,1,0,2,84000
Pellorneum_ruficeps,0,0,0,0,1,1,0,1,0,0,1,0,3,8880000
Peltops_blainvillii,1,0,0,0,1,1,0,1,0,0,0,1,2,1050000
Peltops_montanus,0,0,0,0,1,1,0,1,0,0,0,0,2,745000
Penelope_albipennis,0,0,1,0,0,0,0,1,0,0,0,0,2,4400
Penelope_argyrotis,1,0,1,0,0,0,0,1,0,0,0,0,2,523000
Penelope_barbata,1,0,1,0,0,0,0,1,0,0,0,0,2,41600
Penelope_dabbenei,1,0,1,0,0,0,0,1,0,0,0,0,2,32900
Penelope_jacquacu,1,0,1,0,0,1,0,1,0,0,0,0,2,5880000
Penelope_jacucaca,1,0,1,0,0,0,0,1,0,1,0,0,2,650000
Penelope_marail,1,0,1,0,0,0,0,1,0,0,0,0,2,1480000
Penelope_montagnii,1,0,1,0,0,1,0,1,0,0,0,0,2,3100000
Penelope_obscura,1,0,1,0,0,0,0,1,0,0,0,0,2,3110000
Penelope_ochrogaster,1,0,1,0,0,0,0,1,0,1,0,0,2,1050000
Penelope_ortoni,1,0,1,0,0,0,0,1,0,0,0,0,2,181000
Penelope_perspicax,1,0,1,0,0,1,0,1,0,0,0,0,2,560
Penelope_pileata,1,0,1,0,0,0,0,1,0,0,0,0,2,1210000
Penelope_purpurascens,1,0,1,0,0,0,0,1,0,0,0,0,3,7470000
Penelope_superciliaris,1,0,1,0,0,0,0,1,0,1,1,1,2,6550000
Penelopides_affinis,1,0,0,0,1,0,0,1,0,0,0,0,2,265000
Penelopides_manillae,1,0,0,0,1,0,0,1,0,0,0,1,2,214000
Penelopides_mindorensis,1,0,0,0,1,0,0,1,0,0,0,0,2,11700
Penelopides_panini,1,0,0,0,1,0,0,1,0,0,0,0,2,64500
Penelopina_nigra,1,0,1,0,0,0,0,1,0,0,0,0,2,198000
Eopsaltria_pulverulenta,0,0,0,0,1,0,0,1,0,0,0,1,2,6130000
Peneothello_bimaculata,0,0,0,0,1,0,0,1,0,0,0,0,2,633000
Peneothello_cryptoleuca,0,0,0,0,1,0,0,1,0,0,1,0,2,284000
Peneothello_cyanus,0,0,0,0,1,1,0,1,0,0,0,0,2,656000
Peneothello_sigillatus,0,0,0,0,1,0,0,1,0,0,1,0,2,315000
Percnostola_arenarum,1,0,1,0,0,0,0,1,0,0,0,0,2,33800
Percnostola_rufifrons,0,0,1,0,0,0,0,1,0,1,0,0,2,2220000
Perdicula_argoondah,1,0,0,0,1,0,0,0,1,0,1,0,2,1440000
Perdicula_asiatica,0,0,0,0,1,0,0,1,1,0,1,0,3,3330000
Perdicula_erythrorhyncha,0,0,0,0,1,1,0,0,1,0,1,0,2,1290000
Perdix_dauurica,1,0,0,1,1,1,0,1,1,0,0,0,1,10100000
Perdix_hodgsoniae,0,0,0,0,1,1,0,0,1,0,1,0,3,1710000
Perdix_perdix,1,0,0,1,1,1,0,0,1,0,1,0,1,16900000
Pericrocotus_erythropygius,1,0,0,0,1,1,0,0,1,1,1,0,2,163000
Pericrocotus_brevirostris,1,0,0,0,1,1,0,1,0,0,0,0,3,3360000
Pericrocotus_cantonensis,1,1,0,0,1,0,0,1,0,1,0,0,3,2330000
Pericrocotus_cinnamomeus,0,0,0,0,1,1,0,1,0,0,1,0,3,13100000
Pericrocotus_divaricatus,1,1,0,0,1,1,0,1,0,0,1,0,3,3110000
Pericrocotus_erythropygius,0,0,0,0,1,1,0,0,1,1,1,0,2,163000
Pericrocotus_ethologus,1,1,0,0,1,1,0,1,0,0,0,0,3,10100000
Pericrocotus_flammeus,1,0,0,0,1,1,0,1,0,0,0,0,3,19300000
Pericrocotus_igneus,1,0,0,0,1,1,0,1,0,0,0,0,2,4500000
Pericrocotus_lansbergei,0,0,0,0,1,0,0,1,0,0,0,0,2,66100
Pericrocotus_miniatus,0,0,0,0,1,1,0,1,0,0,0,0,2,798000
Pericrocotus_solaris,0,0,0,0,1,1,0,1,0,0,0,0,2,2330000
Pericrocotus_roseus,1,1,0,0,1,1,0,1,0,0,0,0,3,3630000
Pericrocotus_solaris,0,0,0,0,1,1,0,1,0,0,0,0,3,2330000
Pericrocotus_tegimae,0,0,0,0,1,1,0,1,0,0,1,0,3,450000
Parus_ater,1,0,0,1,1,1,0,1,0,0,1,0,3,52500000
Parus_rubidiventris,0,0,0,0,1,0,0,1,0,0,1,0,3,2400000
Parus_rufonuchalis,0,0,0,0,1,1,0,1,0,0,1,0,3,2700000
Perisoreus_canadensis,1,0,1,0,1,0,0,1,0,0,0,0,1,16900000
Perisoreus_infaustus,1,0,1,1,1,0,0,1,0,0,0,0,1,19300000
Perisoreus_internigrans,1,0,0,0,1,0,0,1,0,0,0,0,1,158000
Perissocephalus_tricolor,1,0,1,0,0,0,0,1,0,0,0,0,2,1780000
Pernis_apivorus,1,1,0,1,1,0,0,1,0,1,0,0,3,18200000
Pernis_celebensis,1,0,0,0,1,0,0,1,0,0,0,0,2,440000
Pernis_ptilorhyncus,0,1,0,0,1,1,0,1,0,0,0,0,3,38200000
Pernis_celebensis,1,0,0,0,1,0,0,1,0,0,0,0,2,440000
Hirundo_ariel,0,1,0,0,1,0,0,1,1,1,0,1,2,10600000
Hirundo_fluvicola,0,1,0,0,1,1,0,0,1,0,0,1,3,3180000
Petrochelidon_fulva,0,1,1,0,0,1,0,0,1,0,1,0,3,4580000
Hirundo_nigricans,0,1,0,0,1,1,0,1,0,1,0,1,2,1.10E+07
Hirundo_preussi,0,0,0,1,0,1,0,0,0,1,0,1,2,4480000
Petrochelidon_pyrrhonota,0,1,1,0,1,1,0,1,1,0,0,1,3,23600000
Hirundo_rufigula,0,1,0,1,0,1,0,0,1,1,0,1,2,1920000
Petrochelidon_rufocollaris,0,0,1,0,0,1,0,0,0,0,0,0,2,250000
Hirundo_spilodera,0,1,0,1,0,1,0,0,1,1,1,0,2,1810000
Petroica_archboldi,1,0,0,0,1,0,0,0,1,0,1,0,2,7400
Petroica_australis,1,0,0,0,1,1,0,1,0,0,1,0,2,180000
Petroica_bivittata,0,0,0,0,1,0,0,1,1,0,1,0,2,244000
Petroica_multicolor,1,1,0,0,1,1,0,1,0,1,0,0,2,4060000
Petroica_macrocephala,0,0,0,0,1,0,0,0,1,0,0,0,2,5
Petroica_goodenovii,0,1,0,0,1,0,0,0,0,1,1,0,2,8050000
Petroica_australis,1,0,0,0,1,1,0,1,0,0,1,0,2,180000
Petroica_macrocephala,1,0,0,0,1,1,0,1,1,0,0,0,2,5
Petroica_multicolor,1,0,0,0,1,0,0,1,0,0,0,0,2,4060000
Petroica_phoenicea,1,1,0,0,1,1,0,1,0,1,1,0,2,709000
Petroica_multicolor,1,0,0,0,1,1,0,1,0,1,0,0,2,4060000
Petroica_rodinogaster,1,1,0,0,1,0,0,1,0,0,0,0,2,288000
Petroica_rosea,1,1,0,0,1,1,0,1,0,1,0,0,2,238000
Petronia_petronia,0,0,0,1,1,1,0,0,1,0,0,0,3,26100000
Petrophassa_albipennis,1,0,0,0,1,0,0,0,1,0,0,0,2,312000
Petrophassa_rufipennis,0,0,0,0,1,0,0,0,1,0,0,0,2,68000
Aimophila_aestivalis,1,0,1,0,0,0,0,1,0,0,1,0,3,1650000
Aimophila_botterii,0,0,1,0,0,0,0,1,1,0,1,0,3,3030000
Aimophila_carpalis,0,0,1,0,0,0,0,0,1,0,1,0,3,227000
Aimophila_cassinii,1,0,1,0,0,0,0,0,1,0,1,0,3,2580000
Aimophila_humeralis,0,0,1,0,0,0,0,0,0,0,1,0,2,110000
Aimophila_mystacalis,0,0,1,0,0,0,0,0,0,0,1,0,2,68800
Aimophila_ruficauda,0,0,1,0,0,1,0,1,1,0,1,0,3,964000
Aimophila_sumichrasti,0,0,1,0,0,1,0,0,0,0,1,0,2,12200
Peucedramus_taeniatus,1,0,1,0,0,0,0,1,0,0,0,0,3,2280000
Pezopetes_capitalis,0,0,1,0,0,1,0,1,0,0,1,0,2,9400
Pezoporus_occidentalis,1,0,0,0,1,0,0,0,1,0,1,0,2,1100000
Pezoporus_wallicus,1,1,0,0,1,0,0,1,1,0,1,0,2,3540000
Phacellodomus_dorsalis,1,0,1,0,0,0,0,0,0,0,1,0,2,11600
Phacellodomus_erythrophthalmus,1,0,1,0,0,0,0,1,0,0,0,0,2,508000
Phacellodomus_ferrugineigula,0,0,1,0,0,1,0,1,0,0,1,1,2,905000
Phacellodomus_inornatus,0,0,1,0,0,1,0,1,0,1,1,0,2,434000
Phacellodomus_maculipectus,0,0,1,0,0,0,0,1,0,0,1,0,2,152000
Phacellodomus_ruber,1,0,1,0,0,1,0,1,0,0,1,1,2,4240000
Phacellodomus_rufifrons,0,0,1,0,0,1,0,1,0,1,1,0,2,8790000
