"","scientificName","orderName","familyName","genusName","Movement","redlistCategory","populationTrend","decline","threatend","habitatNotes","breedArtif","breedCoast","breedDesert","breedForest","breedGrass","breedInter","breedNerit","breedRock","breedSavan","breedShrub","breedUbiqu","breedUnkno","breedWetla","nonbArtif","nonbCoast","nonbDesert","nonbForest","nonbGrass","nonbInter","nonbNerit","nonbRock","nonbSavan","nonbShrub","nonbUbiqu","nonbUnkno","nonbWetla","HabNum","Pac_Americas","Cen_Americas","Atl_Americas","Eas_Atlantic","Black_Sea","Eas_Africa","Cen_Asia","Eas_Asia","Breed_Hemisphere","Nonbreed_Hemisphere","migratory"
"6292","Turdus olivaceus","PASSERIFORMES","TURDIDAE","Turdus","Altitudinal Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,1,1,0,0,2,2,0
"6293","Turdus olivater","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"6294","Turdus pallidus","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,1,1,3,1
"6295","Turdus pelios","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Unknown",1,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,1,0,0,2,2,0
"6296","Turdus philomelos","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Increasing",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,1,1,1,3,1
"6297","Turdus pilaris","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1
"6298","Turdus plebejus","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,2,2,0
"6299","Turdus plumbeus","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Stable",0,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,2,0
"6300","Turdus poliocephalus","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,2,0
"6301","Turdus ravidus","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Extinct","",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6302","Turdus reevei","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"6303","Turdus roehli","PASSERIFORMES","TURDIDAE","Turdus","Altitudinal Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,2,0
"6304","Turdus rubripes","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,2,0
"6305","Turdus rubrocanus","PASSERIFORMES","TURDIDAE","Turdus","Altitudinal Migrant","Least Concern","Unknown",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,3,0
"6306","Turdus ruficollis","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Unknown",1,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,1,1,1,3,1
"6307","Turdus rufitorques","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,0,0,0,0,2,2,0
"6308","Turdus rufiventris","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,0,0,0,0,0,2,2,0
"6309","Turdus rufopalliatus","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,0,0,0,0,0,3,3,0
"6310","Turdus sanchezorum","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"6311","Turdus serranus","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,1
"6312","Turdus simillimus","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,1,1,2,2,1
"6313","Turdus smithi","PASSERIFORMES","TURDIDAE","Turdus","Altitudinal Migrant","Least Concern","Unknown",1,0,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,1,0,0,2,2,0
"6314","Turdus subalaris","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Unknown",1,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,2,2,0
"6315","Turdus swalesi","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0
"6316","Turdus tephronotus","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Least Concern","Unknown",1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,1,1,0,0,2,2,0
"6317","Turdus torquatus","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Stable",0,0,"*Simplified",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,1,1,0,1,3,1
"6318","Turdus unicolor","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Unknown",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,3,3,1
"6319","Turdus viscivorus","PASSERIFORMES","TURDIDAE","Turdus","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,1,1,3,3,1
"6320","Turdus xanthorhynchus","PASSERIFORMES","TURDIDAE","Turdus","Not a Migrant","Critically Endangered","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,2,0
"6321","Turnagra capensis","PASSERIFORMES","ORIOLIDAE","Turnagra","Not a Migrant","Extinct","",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6322","Turnagra tanagra","PASSERIFORMES","ORIOLIDAE","Turnagra","Not a Migrant","Extinct","",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"6323","Tychaedon barbata","PASSERIFORMES","MUSCICAPIDAE","Tychaedon","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,2,2,0
"6324","Tychaedon coryphoeus","PASSERIFORMES","MUSCICAPIDAE","Tychaedon","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1,0,0,2,2,0
"6325","Tychaedon leucosticta","PASSERIFORMES","MUSCICAPIDAE","Tychaedon","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,2,2,0
"6326","Tychaedon quadrivirgata","PASSERIFORMES","MUSCICAPIDAE","Tychaedon","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,1,1,0,0,2,2,0
"6327","Tychaedon signata","PASSERIFORMES","MUSCICAPIDAE","Tychaedon","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,1,0,0,2,2,0
"6328","Tylas eduardi","PASSERIFORMES","VANGIDAE","Tylas","Not a Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,1,1,0,0,2,2,0
"6329","Tyranneutes stolzmanni","PASSERIFORMES","PIPRIDAE","Tyranneutes","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,2,0
"6330","Tyranneutes virescens","PASSERIFORMES","PIPRIDAE","Tyranneutes","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,0,0,0,0,2,2,0
"6331","Tyrannopsis sulphurea","PASSERIFORMES","TYRANNIDAE","Tyrannopsis","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,2,2,0
"6332","Tyrannulus elatus","PASSERIFORMES","TYRANNIDAE","Tyrannulus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"6333","Tyrannus albogularis","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Stable",0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,1,0,0,0,0,0,2,2,1
"6334","Tyrannus caudifasciatus","PASSERIFORMES","TYRANNIDAE","Tyrannus","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,2,0
"6335","Tyrannus couchii","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Increasing",0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,1,1,0,0,0,0,0,3,3,1
"6336","Tyrannus crassirostris","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Increasing",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,0,0,0,0,0,3,3,1
"6337","Tyrannus cubensis","PASSERIFORMES","TYRANNIDAE","Tyrannus","Not a Migrant","Endangered","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,2,2,0
"6338","Tyrannus dominicensis","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,0,0,0,0,0,3,2,1
"6339","Tyrannus forficatus","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,0,0,0,0,0,1,2,1
"6340","Tyrannus melancholicus","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Increasing",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,0,0,0,0,0,3,3,1
"6341","Tyrannus niveigularis","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,0,0,0,0,0,2,2,1
"6342","Tyrannus savana","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,0,0,0,0,0,2,2,1
"6343","Tyrannus tyrannus","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,1,3,2,1
"6344","Tyrannus verticalis","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Increasing",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,0,0,0,0,0,3,3,1
"6345","Tyrannus vociferans","PASSERIFORMES","TYRANNIDAE","Tyrannus","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,0,0,0,0,0,0,3,3,1
"6346","Upucerthia albigula","PASSERIFORMES","FURNARIIDAE","Upucerthia","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,2,2,0
"6347","Upucerthia dumetaria","PASSERIFORMES","FURNARIIDAE","Upucerthia","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,0,0,0,0,0,2,2,1
"6348","Upucerthia saturatior","PASSERIFORMES","FURNARIIDAE","Upucerthia","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,0,2,2,1
"6349","Upucerthia validirostris","PASSERIFORMES","FURNARIIDAE","Upucerthia","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"6350","Uraeginthus angolensis","PASSERIFORMES","ESTRILDIDAE","Uraeginthus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,1,1,0,0,2,2,0
"6351","Uraeginthus bengalus","PASSERIFORMES","ESTRILDIDAE","Uraeginthus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,1,1,1,0,0,3,3,0
"6352","Uraeginthus cyanocephalus","PASSERIFORMES","ESTRILDIDAE","Uraeginthus","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,1,1,0,0,2,2,0
"6353","Urocissa caerulea","PASSERIFORMES","CORVIDAE","Urocissa","Not a Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,2,0
"6354","Urocissa erythroryncha","PASSERIFORMES","CORVIDAE","Urocissa","Altitudinal Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,1,1,3,3,0
"6355","Urocissa flavirostris","PASSERIFORMES","CORVIDAE","Urocissa","Altitudinal Migrant","Least Concern","Stable",0,0,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,3,3,0
"6356","Urocissa ornata","PASSERIFORMES","CORVIDAE","Urocissa","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,2,2,0
"6357","Urocissa whiteheadi","PASSERIFORMES","CORVIDAE","Urocissa","Not a Migrant","Endangered","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
"6358","Urocissa xanthomelana","PASSERIFORMES","CORVIDAE","Urocissa","Not a Migrant","Near Threatened","Decreasing",1,1,NA,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,0
"6359","Urocynchramus pylzowi","PASSERIFORMES","UROCYNCHRAMIDAE","Urocynchramus","Not a Migrant","Least Concern","Stable",0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0
"6360","Urolais epichlorus","PASSERIFORMES","CISTICOLIDAE","Urolais","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,2,2,0
"6361","Urolestes melanoleucus","PASSERIFORMES","LANIIDAE","Urolestes","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,0,0,2,2,0
"6362","Uromyias agilis","PASSERIFORMES","TYRANNIDAE","Uromyias","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,2,2,0
"6363","Uromyias agraphia","PASSERIFORMES","TYRANNIDAE","Uromyias","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"6364","Uropsila leucogastra","PASSERIFORMES","TROGLODYTIDAE","Uropsila","Not a Migrant","Least Concern","Unknown",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,3,3,0
"6365","Urosphena squameiceps","PASSERIFORMES","SCOTOCERCIDAE","Urosphena","Full Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,0,0,0,1,1,2,1
"6366","Urosphena subulata","PASSERIFORMES","SCOTOCERCIDAE","Urosphena","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,0,0,1,2,2,0
"6367","Urosphena whiteheadi","PASSERIFORMES","SCOTOCERCIDAE","Urosphena","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,2,2,0
"6368","Urothraupis stolzmanni","PASSERIFORMES","THRAUPIDAE","Urothraupis","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,0,0,0,2,2,0
"6369","Vanga curvirostris","PASSERIFORMES","VANGIDAE","Vanga","Not a Migrant","Least Concern","Unknown",1,0,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,1,1,0,0,2,2,0
"6370","Vauriella albigularis","PASSERIFORMES","MUSCICAPIDAE","Vauriella","Not a Migrant","Endangered","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
"6371","Vauriella goodfellowi","PASSERIFORMES","MUSCICAPIDAE","Vauriella","Not a Migrant","Near Threatened","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
"6372","Vauriella gularis","PASSERIFORMES","MUSCICAPIDAE","Vauriella","Not a Migrant","Least Concern","Decreasing",1,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
"6373","Vauriella insignis","PASSERIFORMES","MUSCICAPIDAE","Vauriella","Not a Migrant","Vulnerable","Decreasing",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0
"6374","Vermivora bachmanii","PASSERIFORMES","PARULIDAE","Vermivora","Full Migrant","Critically Endangered","Unknown",1,1,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"6375","Vermivora chrysoptera","PASSERIFORMES","PARULIDAE","Vermivora","Full Migrant","Near Threatened","Decreasing",1,1,NA,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,1,1,0,0,0,0,0,1,2,1
"6376","Vermivora cyanoptera","PASSERIFORMES","PARULIDAE","Vermivora","Full Migrant","Least Concern","Decreasing",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,0,0,0,0,0,1,2,1
"6377","Vidua camerunensis","PASSERIFORMES","VIDUIDAE","Vidua","Not a Migrant","Least Concern","Stable",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,1,1,1,0,0,2,2,0
"6378","Vidua chalybeata","PASSERIFORMES","VIDUIDAE","Vidua","Not a Migrant","Least Concern","Stable",0,0,NA,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,1,1,0,0,3,3,0
